Date,Open*,High,Low,Close**,Volume,Market Cap
"Apr 25, 2018",0.008437,0.010532,0.007658,0.008966,6775.27,590502
"Apr 24, 2018",0.008211,0.009477,0.007496,0.008495,2138.67,559273
"Apr 23, 2018",0.006937,0.00933,0.006644,0.008204,1233.11,539906
"Apr 22, 2018",0.006964,0.007151,0.006691,0.006951,397.39,457303
"Apr 21, 2018",0.007074,0.007209,0.006799,0.006964,403.37,457969
"Apr 20, 2018",0.007111,0.00757,0.006804,0.007071,276.53,464844
"Apr 19, 2018",0.007021,0.007591,0.006515,0.007107,437.47,467001
"Apr 18, 2018",0.006554,0.007698,0.006149,0.007016,2275.43,460892
"Apr 17, 2018",0.00652,0.007045,0.005897,0.005917,1895.08,388519
"Apr 16, 2018",0.007177,0.007236,0.006369,0.006517,374.19,427770
"Apr 15, 2018",0.006961,0.007603,0.006651,0.00718,704.93,471132
"Apr 14, 2018",0.007002,0.007479,0.006938,0.006954,262.64,456111
"Apr 13, 2018",0.006731,0.007473,0.006666,0.007002,625.61,459069
"Apr 12, 2018",0.005904,0.006757,0.00568,0.006722,143.72,440585
"Apr 11, 2018",0.006353,0.006359,0.005614,0.005919,220.71,387792
"Apr 10, 2018",0.005679,0.006504,0.005424,0.006347,1806.92,415671
"Apr 09, 2018",0.006042,0.006184,0.005427,0.005674,2302.42,371466
"Apr 08, 2018",0.005316,0.006229,0.005316,0.006032,3847.31,394739
"Apr 07, 2018",0.005363,0.005978,0.00529,0.005311,119.6,347475
"Apr 06, 2018",0.005489,0.005611,0.005285,0.005357,213.47,350320
"Apr 05, 2018",0.005841,0.005863,0.005433,0.005517,181.51,360649
"Apr 04, 2018",0.006007,0.006503,0.005594,0.005838,1048.47,381527
"Apr 03, 2018",0.006274,0.006541,0.005551,0.006011,1568.76,392680
"Apr 02, 2018",0.006006,0.006601,0.005967,0.006269,1392.62,409375
"Apr 01, 2018",0.006445,0.006537,0.005868,0.005977,87.88,390112
"Mar 31, 2018",0.006427,0.006711,0.006346,0.006445,65.3,420520
"Mar 30, 2018",0.006446,0.00663,0.006009,0.006426,5394.56,419124
"Mar 29, 2018",0.007306,0.008189,0.006205,0.006462,7986.49,421339
"Mar 28, 2018",0.008799,0.009111,0.00711,0.007297,2985.64,475584
"Mar 27, 2018",0.008251,0.009261,0.007687,0.008801,6414.66,573404
"Mar 26, 2018",0.007511,0.009839,0.007496,0.008263,9593.17,538145
"Mar 25, 2018",0.008928,0.009506,0.007484,0.007517,11439.1,489365
"Mar 24, 2018",0.008645,0.010582,0.008223,0.009053,13316.8,589118
"Mar 23, 2018",0.00844,0.00865,0.0076,0.00852,11346.7,554267
"Mar 22, 2018",0.008184,0.008671,0.008011,0.008441,4221.2,548867
"Mar 21, 2018",0.007925,0.008656,0.007913,0.008199,6723.1,532953
"Mar 20, 2018",0.007847,0.008608,0.006583,0.007911,2144.85,514022
"Mar 19, 2018",0.004259,0.008302,0.004243,0.007761,2691.28,504093
"Mar 18, 2018",0.004969,0.004978,0.003784,0.004277,397.87,277681
"Mar 17, 2018",0.006475,0.006475,0.00489,0.004981,197.43,323263
"Mar 16, 2018",0.00603,0.006692,0.005804,0.006464,105.82,419412
"Mar 15, 2018",0.005991,0.00644,0.00562,0.006034,209.36,391301
"Mar 14, 2018",0.007045,0.007206,0.005994,0.005994,135.93,388586
"Mar 13, 2018",0.007453,0.008168,0.006522,0.007044,488.25,456483
"Mar 12, 2018",0.008399,0.008732,0.007226,0.007496,127.26,485583
"Mar 11, 2018",0.007898,0.008559,0.007555,0.008426,129.2,545626
"Mar 10, 2018",0.008797,0.009868,0.007559,0.007925,497.38,513010
"Mar 09, 2018",0.007621,0.010245,0.004392,0.008793,6254.38,568987
"Mar 08, 2018",0.008209,0.009689,0.007431,0.007669,550.26,496072
"Mar 07, 2018",0.010183,0.010336,0.007934,0.008221,321.59,531559
"Mar 06, 2018",0.010125,0.010875,0.009122,0.010196,330.35,659031
"Mar 05, 2018",0.011038,0.012549,0.009821,0.010153,808.45,655990
"Mar 04, 2018",0.009953,0.010755,0.009564,0.01001,393.51,646530
"Mar 03, 2018",0.009697,0.010733,0.009458,0.00997,671.07,643678
"Mar 02, 2018",0.00905,0.012381,0.009047,0.009709,1111.83,626606
"Mar 01, 2018",0.009086,0.010061,0.008622,0.009073,194.1,585367
"Feb 28, 2018",0.010451,0.010744,0.009065,0.009073,372.4,585094
"Feb 27, 2018",0.010415,0.01202,0.010272,0.010357,786.48,667662
"Feb 26, 2018",0.009107,0.01137,0.009078,0.010385,635.8,669230
"Feb 25, 2018",0.010181,0.010949,0.007839,0.009096,1530,585916
"Feb 24, 2018",0.012075,0.012388,0.009866,0.010196,737.02,656564
"Feb 23, 2018",0.010239,0.012133,0.00989,0.01209,574.87,778224
"Feb 22, 2018",0.010885,0.012151,0.009803,0.010248,775.42,659421
"Feb 21, 2018",0.01346,0.013806,0.008411,0.010896,5945.61,700847
"Feb 20, 2018",0.011954,0.013942,0.01192,0.01314,3294.22,844836
"Feb 19, 2018",0.012881,0.014254,0.011735,0.011943,1622.59,767564
"Feb 18, 2018",0.013756,0.014057,0.012664,0.01294,925.79,831395
"Feb 17, 2018",0.012844,0.014627,0.012679,0.013714,868.92,880754
"Feb 16, 2018",0.012916,0.013972,0.012601,0.012847,1187.89,824732
"Feb 15, 2018",0.012128,0.013659,0.011358,0.012971,589.5,832393
"Feb 14, 2018",0.011488,0.013293,0.011488,0.012121,777.75,777564
"Feb 13, 2018",0.012723,0.013636,0.011451,0.011523,568.91,738884
"Feb 12, 2018",0.00989,0.013718,0.00989,0.0127,2401.62,814111
"Feb 11, 2018",0.010602,0.011235,0.009497,0.009827,320,629671
"Feb 10, 2018",0.010687,0.011967,0.010143,0.010611,641.17,679625
"Feb 09, 2018",0.009823,0.012033,0.009204,0.01068,1662.66,683799
"Feb 08, 2018",0.008863,0.011267,0.008863,0.009793,420.44,626805
"Feb 07, 2018",0.01056,0.010657,0.008516,0.008975,308.09,574178
"Feb 06, 2018",0.007981,0.010968,0.006888,0.010667,918.58,682213
